@RELATION ssl_data

@ATTRIBUTE turbid REAL
@ATTRIBUTE lat REAL
@ATTRIBUTE long REAL
@ATTRIBUTE patv_1 REAL
@ATTRIBUTE patv_2 REAL
@ATTRIBUTE patv_3 REAL
@ATTRIBUTE patv_4 REAL
@ATTRIBUTE patv_5 REAL
@ATTRIBUTE patv_6 REAL
@ATTRIBUTE patv_7 REAL
@ATTRIBUTE patv_8 REAL
@ATTRIBUTE patv_9 REAL
@ATTRIBUTE patv_10 REAL
@ATTRIBUTE patv_11 REAL
@ATTRIBUTE patv_12 REAL
@ATTRIBUTE date_ts REAL
@ATTRIBUTE hour REAL
@ATTRIBUTE minute REAL
@ATTRIBUTE dayofweek REAL
@ATTRIBUTE patv_target_1 REAL

@DATA
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1658921400.0,11.0,30.0,2.0,-0.3
9.0,3359.9419,10696.54549,275.42,231.7,14.17,-0.3,-0.3,-0.3,-0.3,-2.08,19.05,70.65,102.24,150.46,1658018400.0,0.0,40.0,6.0,402.3
9.0,3359.9419,10696.54549,222.75,263.84,421.51,475.59,515.14,513.4,302.93,273.05,326.18,318.91,352.24,399.56,1658676600.0,15.0,30.0,6.0,213.6
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1658975400.0,2.0,30.0,3.0,-0.3
5.0,3355.342,7841.20175,1021.19,980.97,922.27,860.6,807.68,797.98,692.69,856.11,858.41,949.71,1037.78,940.16,1659110400.0,16.0,0.0,4.0,1054.13
3.0,3314.7797,6892.18395,887.01,894.85,757.72,757.58,690.36,637.35,607.6,732.92,675.43,538.07,505.25,416.9,1657829400.0,20.0,10.0,3.0,966.47
6.0,3329.4284,8340.79769,389.07,336.66,362.43,344.03,425.23,430.73,393.08,379.11,402.32,301.59,340.35,143.41,1657989600.0,16.0,40.0,5.0,414.61
1.0,3349.8515,5939.23193,1354.02,1247.7,1340.0,1364.39,1228.55,1361.28,1365.06,1259.55,1420.08,1302.55,1314.39,1379.23,1657888800.0,12.0,40.0,4.0,1224.08
5.0,3355.342,7841.20175,385.56,449.29,380.65,490.78,396.58,416.35,385.79,386.32,385.34,385.25,426.87,455.27,1658588400.0,15.0,0.0,5.0,381.22
6.0,3329.4284,8340.79769,247.54,217.32,306.31,359.78,380.74,380.74,405.21,335.91,328.23,341.47,280.71,281.71,1658623800.0,0.0,50.0,6.0,218.54
9.0,3359.9419,10696.54549,400.64,804.61,1508.09,1510.52,1509.28,1510.37,1512.63,1519.74,1519.37,1519.62,1519.69,1519.7,1658143200.0,11.0,20.0,0.0,-0.3
10.0,3361.2616,11171.77916,864.92,821.54,793.72,781.8,913.9,902.79,904.67,711.57,773.33,938.57,976.5,943.12,1658419200.0,16.0,0.0,3.0,794.72
6.0,3329.4284,8340.79769,1037.38,1009.0,1035.54,1045.97,930.68,916.7,892.1,811.9,849.2,810.46,759.78,790.28,1659112800.0,16.0,40.0,4.0,1012.96
3.0,3314.7797,6892.18395,1312.14,1435.32,1461.92,1199.44,1082.75,1037.14,1044.72,1091.94,1110.81,1220.95,1517.28,1517.34,1658752800.0,12.0,40.0,0.0,1431.18
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659043800.0,21.0,30.0,3.0,-0.3
4.0,3352.094,7366.14203,1085.49,1043.53,931.83,397.43,497.58,1038.85,1177.54,1071.43,759.89,1193.81,1201.45,1216.01,1658452800.0,1.0,20.0,4.0,1105.13
8.0,3360.2992,9265.21442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657824000.0,18.0,40.0,3.0,0.0
8.0,3360.2992,9265.21442,21.19,14.45,16.34,4.63,40.98,107.33,118.17,191.36,403.03,373.67,630.17,566.24,1658016000.0,0.0,0.0,6.0,41.73
5.0,3355.342,7841.20175,848.61,906.49,937.3,829.89,790.47,810.5,842.85,868.66,830.45,952.3,874.74,814.37,1658514000.0,18.0,20.0,4.0,781.56
9.0,3359.9419,10696.54549,617.85,592.25,548.23,644.46,652.69,624.4,549.19,522.71,616.95,505.58,319.87,313.49,1658686800.0,18.0,20.0,6.0,528.12
10.0,3361.2616,11171.77916,1334.27,1371.02,1462.67,1380.73,1471.24,1371.94,1101.52,1089.13,932.55,834.87,832.83,1483.55,1658502600.0,15.0,10.0,4.0,1292.37
9.0,3359.9419,10696.54549,58.35,100.21,139.26,138.93,150.98,159.36,115.32,58.41,75.14,99.73,132.88,131.8,1658297400.0,6.0,10.0,2.0,37.06
10.0,3361.2616,11171.77916,853.2,595.23,572.33,596.13,596.57,476.43,393.13,349.61,350.49,400.88,394.49,292.64,1658868600.0,20.0,50.0,1.0,765.54
3.0,3314.7797,6892.18395,1478.16,1509.31,1515.49,1517.25,1518.62,1518.92,1518.93,1518.65,1519.35,1518.87,1474.0,1431.18,1658760000.0,14.0,40.0,0.0,1395.87
6.0,3329.4284,8340.79769,-0.33,-0.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1657815000.0,16.0,10.0,3.0,-0.31
7.0,3360.5473,8816.23834,957.32,775.89,693.67,500.22,455.69,513.94,531.11,430.93,392.07,411.84,399.64,451.66,1658869800.0,21.0,10.0,1.0,1017.5
2.0,3351.0017,6416.64673,1519.8,1519.83,1519.01,1502.78,1504.9,1432.03,1362.74,1283.32,1121.21,1152.12,1183.44,1325.69,1658781600.0,20.0,40.0,0.0,1517.75
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659052800.0,0.0,0.0,4.0,-0.3
8.0,3360.2992,9265.21442,768.93,769.13,769.09,769.03,769.07,769.11,756.65,540.4,532.88,744.66,766.15,755.31,1657921800.0,21.0,50.0,4.0,769.0
6.0,3329.4284,8340.79769,562.54,569.21,607.95,629.07,553.04,555.7,589.95,589.28,275.11,224.35,244.66,319.54,1658555400.0,5.0,50.0,5.0,636.29
8.0,3360.2992,9265.21442,1519.91,1519.45,1519.78,1519.49,1519.53,1519.73,1519.7,1519.46,1519.57,1513.59,1515.16,1518.58,1658122200.0,5.0,30.0,0.0,1519.87
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659013800.0,13.0,10.0,3.0,-0.3
6.0,3329.4284,8340.79769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658348400.0,20.0,20.0,2.0,0.0
2.0,3351.0017,6416.64673,529.07,721.43,795.21,905.91,878.12,1109.86,1276.73,712.82,224.3,224.49,176.46,223.93,1658179800.0,21.0,30.0,0.0,686.88
6.0,3329.4284,8340.79769,901.69,868.38,811.93,875.78,922.63,942.43,924.2,676.97,497.57,414.24,260.41,240.63,1659072600.0,5.0,30.0,4.0,828.2
3.0,3314.7797,6892.18395,499.11,520.77,522.2,460.44,426.18,431.3,364.12,333.81,343.8,404.81,416.45,430.55,1657992600.0,17.0,30.0,5.0,545.59
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1657771800.0,4.0,10.0,3.0,-0.3
1.0,3349.8515,5939.23193,1146.37,1190.07,1372.02,1240.82,1165.56,1436.3,1153.1,1189.04,1412.53,1223.24,1260.88,1390.35,1658074800.0,16.0,20.0,6.0,1415.5
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659026400.0,16.0,40.0,3.0,-0.3
8.0,3360.2992,9265.21442,1505.21,1136.0,917.58,897.36,805.17,734.06,731.9,590.12,518.94,538.54,558.36,552.11,1658073600.0,16.0,0.0,6.0,1466.15
6.0,3329.4284,8340.79769,360.11,256.62,225.47,232.01,223.91,223.21,301.91,317.17,298.97,291.28,323.16,346.26,1658677800.0,15.0,50.0,6.0,380.72
1.0,3349.8515,5939.23193,11.21,20.08,54.2,61.62,34.07,17.73,32.88,17.62,-1.44,1.83,25.11,22.86,1658993400.0,7.0,30.0,3.0,-2.3
8.0,3360.2992,9265.21442,1518.45,1517.98,1518.39,1516.21,1517.18,1517.82,1518.22,1517.71,1517.88,1518.49,1517.35,1519.09,1658843400.0,13.0,50.0,1.0,1519.37
9.0,3359.9419,10696.54549,543.77,446.98,338.96,107.11,64.67,28.24,129.51,209.03,309.48,526.08,510.25,213.61,1658166600.0,17.0,50.0,0.0,952.67
1.0,3349.8515,5939.23193,1394.1,1409.52,1308.73,1327.53,1367.29,1462.1,1265.25,1302.17,1408.31,1353.15,1241.8,1363.84,1658096400.0,22.0,20.0,6.0,1289.14
6.0,3329.4284,8340.79769,1519.48,1520.09,1519.69,1519.76,1519.64,1519.51,1519.86,1519.66,1519.86,1520.0,1255.51,933.55,1657866600.0,6.0,30.0,4.0,1519.75
6.0,3329.4284,8340.79769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658362800.0,0.0,20.0,3.0,0.0
1.0,3349.8515,5939.23193,254.37,207.1,262.27,318.23,303.77,351.27,353.49,284.93,218.7,259.42,164.19,178.46,1658280000.0,1.0,20.0,2.0,133.03
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659040200.0,20.0,30.0,3.0,-0.3
1.0,3349.8515,5939.23193,628.72,615.37,634.67,675.27,711.45,747.45,712.29,697.84,516.75,501.0,449.88,378.57,1657980000.0,14.0,0.0,5.0,591.4
3.0,3314.7797,6892.18395,637.62,563.11,522.53,618.97,585.43,774.5,927.56,755.91,459.35,411.38,418.72,348.25,1658262600.0,20.0,30.0,1.0,661.79
5.0,3355.342,7841.20175,908.19,806.27,884.69,927.81,928.75,914.8,795.03,842.56,746.88,850.96,760.32,727.68,1658426400.0,18.0,0.0,3.0,889.22
10.0,3361.2616,11171.77916,216.39,202.57,157.49,150.01,125.03,127.05,140.42,128.33,85.38,39.27,63.16,66.16,1658211600.0,6.0,20.0,1.0,143.4
9.0,3359.9419,10696.54549,1094.06,1048.82,994.78,898.05,850.29,848.39,774.34,762.48,860.02,803.94,906.51,954.72,1659111000.0,16.0,10.0,4.0,1161.69
7.0,3360.5473,8816.23834,402.06,358.96,349.77,353.06,381.06,462.93,782.18,895.32,460.48,338.9,340.32,319.08,1658650800.0,8.0,20.0,6.0,395.9
6.0,3329.4284,8340.79769,423.27,413.32,638.58,624.66,659.47,849.22,559.23,451.47,485.37,67.24,-0.3,-1.93,1658170200.0,18.0,50.0,0.0,339.57
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659014400.0,13.0,20.0,3.0,-0.3
9.0,3359.9419,10696.54549,677.04,878.28,432.15,365.7,632.57,588.46,529.29,483.49,503.6,619.0,677.03,849.0,1658044200.0,7.0,50.0,6.0,725.98
10.0,3361.2616,11171.77916,1519.68,1519.77,1519.63,1519.92,1519.79,1519.71,1519.66,1519.74,1519.75,1519.68,1519.74,1519.98,1659135000.0,22.0,50.0,4.0,1519.62
5.0,3355.342,7841.20175,1156.09,1294.15,1427.57,1520.06,1475.76,1337.3,1075.92,792.46,750.72,604.13,497.98,544.86,1658034600.0,5.0,10.0,6.0,1186.78
7.0,3360.5473,8816.23834,551.18,677.8,576.15,550.39,604.64,579.52,639.25,652.25,617.29,730.15,606.69,523.99,1658585400.0,14.0,10.0,5.0,375.33
6.0,3329.4284,8340.79769,76.81,170.55,218.54,247.54,217.32,306.31,359.78,380.74,380.74,405.21,335.91,328.23,1658625600.0,1.0,20.0,6.0,64.03
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1657786800.0,8.0,20.0,3.0,-0.3
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.32,-3.31,12.24,47.07,26.58,82.81,173.13,185.09,1658955600.0,21.0,0.0,2.0,-0.3
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659016800.0,14.0,0.0,3.0,-0.3
2.0,3351.0017,6416.64673,-0.3,13.23,101.46,-0.3,48.97,66.04,81.25,61.13,55.31,87.49,89.3,88.09,1658314800.0,11.0,0.0,2.0,0.0
3.0,3314.7797,6892.18395,1055.9,876.33,661.79,637.62,563.11,522.53,618.97,585.43,774.5,927.56,755.91,459.35,1658264400.0,21.0,0.0,1.0,1124.43
7.0,3360.5473,8816.23834,841.57,358.89,-0.3,-0.3,-0.3,-0.3,151.23,465.8,565.1,653.33,568.03,518.9,1658940600.0,16.0,50.0,2.0,705.97
7.0,3360.5473,8816.23834,1517.69,1516.55,1481.47,1264.54,1226.98,1210.31,1137.2,1113.13,1173.03,1181.77,1211.13,1232.9,1658482200.0,9.0,30.0,4.0,1518.43
5.0,3355.342,7841.20175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658331000.0,15.0,30.0,2.0,0.0
10.0,3361.2616,11171.77916,120.44,51.26,67.16,10.17,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1657815600.0,16.0,20.0,3.0,145.4
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,136.55,1657977600.0,13.0,20.0,5.0,-0.3
10.0,3361.2616,11171.77916,662.68,720.82,579.04,560.8,625.23,676.19,796.96,855.48,828.17,884.98,1090.33,1070.22,1657925400.0,22.0,50.0,4.0,632.26
8.0,3360.2992,9265.21442,806.29,932.81,990.92,1076.09,1045.52,1099.72,1167.05,699.55,484.21,401.49,385.13,343.19,1658656800.0,10.0,0.0,6.0,878.79
3.0,3314.7797,6892.18395,622.73,274.84,603.0,230.88,-0.32,-0.3,24.12,123.36,225.92,395.26,579.8,608.6,1658166000.0,17.0,40.0,0.0,552.81
7.0,3360.5473,8816.23834,194.87,277.29,150.69,378.22,471.7,473.33,413.65,608.3,448.53,502.3,539.53,326.26,1658275800.0,0.0,10.0,2.0,240.47
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659006600.0,11.0,10.0,3.0,-0.3
4.0,3352.094,7366.14203,452.58,326.9,342.8,314.89,299.06,255.35,224.62,186.8,194.39,169.58,167.16,151.55,1657824000.0,18.0,40.0,3.0,529.74
7.0,3360.5473,8816.23834,119.06,214.13,119.25,128.43,47.93,-0.3,-0.32,5.47,10.13,9.67,29.18,27.8,1658925000.0,12.0,30.0,2.0,-0.3
1.0,3349.8515,5939.23193,582.73,438.05,585.71,912.24,1135.89,946.83,794.66,797.89,749.14,735.47,581.0,528.36,1658695800.0,20.0,50.0,6.0,732.64
5.0,3355.342,7841.20175,384.51,384.41,384.91,384.69,383.91,383.82,384.14,384.47,384.11,384.85,384.33,384.29,1658823600.0,8.0,20.0,1.0,384.78
2.0,3351.0017,6416.64673,1283.32,1121.21,1152.12,1183.44,1325.69,1419.21,1241.26,1145.3,1447.19,1468.61,1446.45,1408.65,1658777400.0,19.0,30.0,0.0,1362.74
3.0,3314.7797,6892.18395,1520.0,1519.71,1519.41,1502.0,1448.67,1519.58,1519.74,1519.81,1519.56,1520.13,1519.36,1518.82,1658736600.0,8.0,10.0,0.0,1519.55
2.0,3351.0017,6416.64673,122.74,860.14,1189.53,1072.96,1084.89,1119.93,993.15,901.53,1271.38,1156.22,1302.64,1279.07,1658536200.0,0.0,30.0,5.0,51.57
6.0,3329.4284,8340.79769,1519.52,1519.54,1519.43,1519.93,1519.56,1519.76,1519.82,1519.52,1519.67,1519.99,1519.73,1520.15,1658138400.0,10.0,0.0,0.0,1519.92
8.0,3360.2992,9265.21442,680.88,617.86,572.28,274.24,224.37,229.7,284.01,235.91,151.41,150.49,201.87,210.45,1658552400.0,5.0,0.0,5.0,622.82
4.0,3352.094,7366.14203,668.82,557.83,589.7,488.71,431.85,531.9,491.43,454.83,452.88,381.39,360.44,364.71,1657995600.0,18.0,20.0,5.0,555.58
8.0,3360.2992,9265.21442,247.21,312.55,337.95,285.14,233.62,286.81,378.73,344.81,255.03,257.77,221.3,134.2,1658611800.0,21.0,30.0,5.0,251.32
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.25,0.0,-0.3,-0.28,-0.11,-0.3,-0.3,-0.3,1658409600.0,13.0,20.0,3.0,-0.3
5.0,3355.342,7841.20175,0.0,0.0,0.0,-0.02,21.91,33.69,44.35,98.69,97.68,93.37,91.92,88.16,1658964000.0,23.0,20.0,2.0,0.0
7.0,3360.5473,8816.23834,1264.54,1226.98,1210.31,1137.2,1113.13,1173.03,1181.77,1211.13,1232.9,1277.49,1189.96,1133.33,1658480400.0,9.0,0.0,4.0,1481.47
2.0,3351.0017,6416.64673,1519.77,1519.28,1519.8,1519.48,1520.03,1519.48,1519.82,1519.95,1519.82,1519.71,1519.8,1482.44,1658138400.0,10.0,0.0,0.0,1519.55
10.0,3361.2616,11171.77916,1517.52,1516.3,1516.83,1519.02,1516.88,1518.15,1517.4,1518.23,1516.43,1518.87,1518.28,1519.14,1658831400.0,10.0,30.0,1.0,1518.02
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1658157000.0,15.0,10.0,0.0,-0.3
1.0,3349.8515,5939.23193,1365.53,1233.16,1410.25,1312.4,1352.17,1290.79,1432.16,1336.46,1375.27,1412.71,1428.46,1464.61,1658066400.0,14.0,0.0,6.0,1307.17
9.0,3359.9419,10696.54549,797.06,793.08,796.68,730.53,593.07,488.09,566.43,400.74,417.88,387.93,349.39,331.5,1657828800.0,20.0,0.0,3.0,873.72
5.0,3355.342,7841.20175,36.86,63.12,60.3,128.94,193.29,230.27,287.8,575.21,327.44,284.5,383.87,422.45,1658951400.0,19.0,50.0,2.0,8.16
3.0,3314.7797,6892.18395,1321.36,1406.39,1318.32,1116.5,1390.74,1411.29,1246.15,1088.72,1232.15,1413.05,1381.27,1500.27,1658773800.0,18.0,30.0,0.0,1085.98
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659057600.0,1.0,20.0,4.0,15.16
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659048000.0,22.0,40.0,3.0,-0.3
7.0,3360.5473,8816.23834,869.5,797.34,715.61,598.19,533.73,522.64,498.52,486.8,388.89,511.92,550.25,606.1,1658692800.0,20.0,0.0,6.0,936.86
4.0,3352.094,7366.14203,419.33,301.89,615.21,562.81,495.19,568.65,690.64,628.3,626.13,674.35,739.3,639.15,1658586600.0,14.0,30.0,5.0,460.51
4.0,3352.094,7366.14203,1516.92,1516.77,1516.47,1516.07,1516.44,1517.36,1517.62,1516.65,1516.89,1515.43,1517.34,1303.87,1658831400.0,10.0,30.0,1.0,1517.05
1.0,3349.8515,5939.23193,412.46,432.69,509.98,518.23,415.7,476.51,274.36,192.1,311.78,316.2,371.2,414.0,1657988400.0,16.0,20.0,5.0,370.23
6.0,3329.4284,8340.79769,414.61,389.07,336.66,362.43,344.03,425.23,430.73,393.08,379.11,402.32,301.59,340.35,1657990200.0,16.0,50.0,5.0,413.71
7.0,3360.5473,8816.23834,1485.22,1494.11,1422.58,1408.48,1434.45,1340.62,1388.31,1368.72,1192.78,1100.36,1198.4,1135.82,1658513400.0,18.0,10.0,4.0,1427.94
3.0,3314.7797,6892.18395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658326800.0,14.0,20.0,2.0,0.0
6.0,3329.4284,8340.79769,1302.85,1059.22,859.38,1001.37,1253.85,1193.59,1026.73,985.98,901.77,906.16,924.33,908.12,1658393400.0,8.0,50.0,3.0,1347.96
4.0,3352.094,7366.14203,649.38,618.83,679.36,873.57,1071.77,1307.31,1498.03,1170.17,813.66,856.08,1032.04,1159.01,1658664000.0,12.0,0.0,6.0,566.5
3.0,3314.7797,6892.18395,353.69,495.97,617.16,548.52,575.36,696.96,641.13,678.35,602.55,776.09,652.28,543.74,1658585400.0,14.0,10.0,5.0,389.19
1.0,3349.8515,5939.23193,1405.37,1195.86,1300.04,1374.61,1273.37,1178.4,1310.35,1373.89,1180.69,1268.4,1402.99,1206.56,1658087400.0,19.0,50.0,6.0,1324.72
10.0,3361.2616,11171.77916,1260.72,1245.33,1262.45,1299.13,1247.22,1227.04,1210.24,1220.0,1229.23,1234.02,1198.1,1201.6,1658467200.0,5.0,20.0,4.0,1256.34
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1657761600.0,1.0,20.0,3.0,-0.3
2.0,3351.0017,6416.64673,459.44,292.89,286.19,324.12,336.81,868.78,898.4,1153.8,894.23,880.54,704.24,564.19,1658269800.0,22.0,30.0,1.0,553.73
10.0,3361.2616,11171.77916,1298.54,1481.35,1223.62,1133.39,1048.71,967.73,927.69,923.21,829.89,966.56,1172.6,1255.2,1659126000.0,20.0,20.0,4.0,1412.48
4.0,3352.094,7366.14203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658974800.0,2.0,20.0,3.0,0.0
5.0,3355.342,7841.20175,51.35,39.58,37.7,36.6,24.92,15.12,9.43,19.92,35.7,52.58,76.26,0.0,1658992200.0,7.0,10.0,3.0,34.25
4.0,3352.094,7366.14203,259.51,230.96,257.51,271.28,183.13,158.19,131.29,296.5,150.45,108.12,32.8,297.61,1658547000.0,3.0,30.0,5.0,245.73
3.0,3314.7797,6892.18395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658359200.0,23.0,20.0,2.0,0.0
5.0,3355.342,7841.20175,471.59,673.41,468.88,597.23,514.23,293.76,267.4,287.34,649.84,785.5,1015.15,993.98,1658272200.0,23.0,10.0,1.0,481.41
7.0,3360.5473,8816.23834,1126.24,670.03,494.2,395.9,402.06,358.96,349.77,353.06,381.06,462.93,782.18,895.32,1658653200.0,9.0,0.0,6.0,1137.34
9.0,3359.9419,10696.54549,152.41,142.94,214.45,293.68,438.65,478.04,406.81,363.56,449.37,461.01,514.76,551.98,1658883600.0,1.0,0.0,2.0,124.04
2.0,3351.0017,6416.64673,1519.78,1520.31,1520.44,1520.78,1437.64,1398.36,1402.33,1408.97,1518.59,1519.33,1519.85,1519.66,1658086800.0,19.0,40.0,6.0,1519.6
6.0,3329.4284,8340.79769,478.12,520.92,506.53,567.64,749.52,891.04,972.65,646.21,610.57,431.32,490.68,580.25,1658567400.0,9.0,10.0,5.0,586.88
6.0,3329.4284,8340.79769,496.88,425.12,390.21,491.97,650.71,636.29,562.54,569.21,607.95,629.07,553.04,555.7,1658559000.0,6.0,50.0,5.0,447.58
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1658247600.0,16.0,20.0,1.0,-0.3
4.0,3352.094,7366.14203,845.6,933.03,919.45,983.83,1020.85,1011.46,1049.55,1148.44,1146.8,1162.31,1142.72,1128.79,1659105600.0,14.0,40.0,4.0,752.13
6.0,3329.4284,8340.79769,1519.45,1519.83,1519.5,1518.97,1519.77,1519.99,1519.55,1520.11,1519.92,1519.51,1519.86,1519.63,1658728800.0,6.0,0.0,0.0,1519.99
5.0,3355.342,7841.20175,385.12,385.18,385.18,386.33,386.12,385.82,385.61,385.29,385.41,636.0,385.44,385.71,1658854200.0,16.0,50.0,1.0,385.63
3.0,3314.7797,6892.18395,1517.66,1506.99,1363.01,1319.19,1187.75,1518.93,1519.76,1519.98,1519.58,1519.2,1519.79,1519.7,1658104800.0,0.0,40.0,0.0,1511.03
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1658980800.0,4.0,0.0,3.0,-0.3
9.0,3359.9419,10696.54549,582.99,662.59,595.98,606.6,633.39,724.54,719.31,727.45,696.78,701.98,643.24,718.85,1658067000.0,14.0,10.0,6.0,600.22
3.0,3314.7797,6892.18395,1318.32,1116.5,1390.74,1411.29,1246.15,1088.72,1232.15,1413.05,1381.27,1500.27,1471.25,1458.27,1658772600.0,18.0,10.0,0.0,1406.39
6.0,3329.4284,8340.79769,308.41,353.29,376.54,435.0,415.21,343.34,568.86,582.27,592.35,647.04,630.75,616.13,1658669400.0,13.0,30.0,6.0,333.88
7.0,3360.5473,8816.23834,-0.3,-0.32,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.31,-1.94,29.11,1657770000.0,3.0,40.0,3.0,31.41
4.0,3352.094,7366.14203,495.85,224.47,226.57,188.55,164.92,194.06,140.54,166.3,162.43,205.02,258.94,299.4,1658190000.0,0.0,20.0,1.0,807.92
4.0,3352.094,7366.14203,122.69,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1658374800.0,3.0,40.0,3.0,203.93
2.0,3351.0017,6416.64673,1121.08,1077.47,1198.44,1233.36,1310.72,1271.35,1296.83,1348.12,1174.83,1035.51,1101.63,901.93,1658504400.0,15.0,40.0,4.0,1214.47
2.0,3351.0017,6416.64673,339.4,391.21,624.89,638.11,708.74,779.79,833.82,860.96,657.42,604.49,741.68,733.73,1657909200.0,18.0,20.0,4.0,328.34
7.0,3360.5473,8816.23834,1519.38,1519.79,1519.84,1519.52,1519.62,1520.03,1519.74,1519.47,1520.01,1519.4,1519.71,1519.67,1658125800.0,6.0,30.0,0.0,1519.77
2.0,3351.0017,6416.64673,1445.52,1394.76,1360.39,1193.14,1309.53,1229.57,1202.82,1218.79,1265.31,1287.37,1180.0,1233.4,1657849200.0,1.0,40.0,4.0,1419.08
2.0,3351.0017,6416.64673,1247.99,1217.15,1116.85,1091.13,1049.22,1058.15,988.04,881.87,360.61,476.28,1076.43,1218.12,1658455800.0,2.0,10.0,4.0,1225.0
8.0,3360.2992,9265.21442,202.24,219.7,129.52,974.06,837.56,1211.81,821.11,1176.56,1092.15,1347.41,1394.59,817.35,1658543400.0,2.0,30.0,5.0,203.65
3.0,3314.7797,6892.18395,343.36,330.32,342.4,486.96,462.58,427.88,379.95,262.11,248.25,274.3,290.8,340.98,1658680200.0,16.0,30.0,6.0,592.27
9.0,3359.9419,10696.54549,1519.69,1519.7,1519.85,1519.74,1519.92,1519.71,1519.95,1519.72,1519.75,1519.97,1515.35,1481.52,1658137200.0,9.0,40.0,0.0,1519.62
7.0,3360.5473,8816.23834,1082.57,1041.73,1111.61,1193.31,1209.27,1232.72,1336.0,1370.94,1365.95,1384.24,1120.08,813.97,1659097200.0,12.0,20.0,4.0,1153.84
