@RELATION ssl_data

@ATTRIBUTE turbid REAL
@ATTRIBUTE lat REAL
@ATTRIBUTE long REAL
@ATTRIBUTE patv_1 REAL
@ATTRIBUTE patv_2 REAL
@ATTRIBUTE patv_3 REAL
@ATTRIBUTE patv_4 REAL
@ATTRIBUTE patv_5 REAL
@ATTRIBUTE patv_6 REAL
@ATTRIBUTE patv_7 REAL
@ATTRIBUTE patv_8 REAL
@ATTRIBUTE patv_9 REAL
@ATTRIBUTE patv_10 REAL
@ATTRIBUTE patv_11 REAL
@ATTRIBUTE patv_12 REAL
@ATTRIBUTE date_ts REAL
@ATTRIBUTE hour REAL
@ATTRIBUTE minute REAL
@ATTRIBUTE dayofweek REAL
@ATTRIBUTE patv_target_1 REAL

@DATA
4.0,3352.094,7366.14203,875.92,785.75,914.01,854.56,882.56,934.78,873.26,950.62,838.56,924.06,948.28,935.34,1647228600.0,3.0,30.0,0.0,916.95
4.0,3352.094,7366.14203,1177.71,1289.75,871.68,1081.46,1053.7,1358.92,1388.82,1352.26,1320.91,1262.48,1174.68,1182.43,1647576600.0,4.0,10.0,4.0,1221.17
4.0,3352.094,7366.14203,233.99,258.54,272.04,374.67,84.88,23.73,-0.3,-0.3,-0.34,77.26,90.6,304.01,1647645600.0,23.0,20.0,4.0,288.59
2.0,3351.0017,6416.64673,179.67,-0.34,101.86,103.46,300.55,328.39,42.97,265.93,-1.67,101.31,66.56,372.29,1647015600.0,16.0,20.0,4.0,485.38
2.0,3351.0017,6416.64673,122.11,121.56,37.75,46.98,35.6,141.96,81.06,111.5,181.44,146.87,73.2,30.93,1647895200.0,20.0,40.0,0.0,48.93
4.0,3352.094,7366.14203,937.67,754.04,652.1,608.21,779.74,744.47,499.09,451.18,271.1,319.22,287.64,622.55,1647319800.0,4.0,50.0,1.0,1287.5
8.0,3360.2992,9265.21442,453.02,445.54,391.26,352.59,269.39,223.76,178.94,134.31,144.27,138.27,132.88,115.06,1647475800.0,0.0,10.0,3.0,437.62
8.0,3360.2992,9265.21442,856.3,1001.59,1008.14,1058.42,993.33,811.67,644.96,630.29,661.41,620.87,718.29,694.99,1646956200.0,23.0,50.0,3.0,976.92
7.0,3360.5473,8816.23834,239.07,248.88,295.35,258.0,289.62,399.02,323.91,296.81,244.49,279.37,325.09,497.32,1647741000.0,1.0,50.0,6.0,251.98
3.0,3314.7797,6892.18395,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,1646707800.0,2.0,50.0,1.0,183.13
1.0,3349.8515,5939.23193,73.15,-0.45,175.84,102.97,273.56,414.49,49.38,-0.3,58.04,-0.31,-0.3,-0.3,1647025200.0,19.0,0.0,4.0,104.16
8.0,3360.2992,9265.21442,350.88,410.18,455.67,486.61,536.84,571.21,605.3,609.18,612.05,747.8,790.77,864.79,1647846000.0,7.0,0.0,0.0,348.87
8.0,3360.2992,9265.21442,823.77,765.84,850.85,929.23,874.22,923.4,1014.18,981.61,1118.06,872.0,945.81,968.95,1647368400.0,18.0,20.0,1.0,1015.48
6.0,3329.4284,8340.79769,456.47,369.37,267.1,378.31,713.26,925.62,833.42,450.23,644.78,665.38,396.06,303.53,1647652200.0,1.0,10.0,5.0,440.54
8.0,3360.2992,9265.21442,243.63,168.03,193.5,144.69,218.5,209.33,231.16,315.37,401.19,426.34,339.39,375.5,1647403800.0,4.0,10.0,2.0,304.9
3.0,3314.7797,6892.18395,525.01,441.81,432.99,414.67,255.97,215.35,205.66,208.82,199.18,36.41,-0.3,-0.3,1647556200.0,22.0,30.0,3.0,583.92
7.0,3360.5473,8816.23834,109.5,82.08,371.35,281.83,-3.16,52.81,188.3,283.03,490.61,159.72,272.65,132.38,1647882000.0,17.0,0.0,0.0,321.39
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,4.22,9.89,89.44,41.19,1647003600.0,13.0,0.0,4.0,-0.3
9.0,3359.9419,10696.54549,94.97,224.15,272.53,520.99,985.03,1090.61,1394.44,1154.72,1169.27,1264.18,1192.28,1365.55,1647582000.0,5.0,40.0,4.0,186.9
2.0,3351.0017,6416.64673,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,1646707200.0,2.0,40.0,1.0,503.37
3.0,3314.7797,6892.18395,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,1646706000.0,2.0,20.0,1.0,183.13
5.0,3355.342,7841.20175,852.39,946.86,1001.61,1160.04,1063.83,1123.87,1301.31,1388.19,1252.7,1274.12,1274.64,1334.86,1647520200.0,12.0,30.0,3.0,647.02
5.0,3355.342,7841.20175,609.39,609.39,609.39,609.39,609.39,609.39,609.39,609.39,609.39,609.39,609.39,609.39,1646653200.0,11.0,40.0,0.0,609.39
4.0,3352.094,7366.14203,404.16,409.08,532.94,688.97,642.55,820.67,692.26,914.76,978.21,1018.11,1044.99,1093.17,1647380400.0,21.0,40.0,1.0,365.22
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1646825400.0,11.0,30.0,2.0,-0.3
4.0,3352.094,7366.14203,1007.82,888.77,923.56,933.4,929.65,899.02,1030.49,1030.33,1013.5,817.73,770.83,1100.99,1647363600.0,17.0,0.0,1.0,936.96
7.0,3360.5473,8816.23834,603.16,572.28,1024.0,1500.11,1150.03,248.06,452.33,565.55,681.01,538.52,582.82,559.6,1647708000.0,16.0,40.0,5.0,771.05
5.0,3355.342,7841.20175,5.07,794.06,851.08,534.98,814.41,823.84,781.31,949.52,1075.68,1141.3,1156.79,1143.02,1647057600.0,4.0,0.0,5.0,102.58
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1647612000.0,14.0,0.0,4.0,-0.3
5.0,3355.342,7841.20175,595.87,589.3,541.7,537.42,502.23,550.93,578.32,533.28,504.46,516.32,464.14,426.45,1647757800.0,6.0,30.0,6.0,457.8
6.0,3329.4284,8340.79769,1099.12,1094.39,1142.8,1100.04,1109.4,1259.52,1372.88,1396.88,1366.2,1477.49,1403.99,1378.04,1647349200.0,13.0,0.0,1.0,1056.41
10.0,3361.2616,11171.77916,751.13,694.21,550.49,602.6,550.14,455.65,318.48,79.08,53.0,134.52,50.43,149.2,1647040200.0,23.0,10.0,4.0,632.83
3.0,3314.7797,6892.18395,42.25,125.5,101.54,34.96,43.09,79.8,69.49,93.35,186.37,191.65,218.93,295.49,1647423000.0,9.0,30.0,2.0,43.54
6.0,3329.4284,8340.79769,1169.07,1176.29,1096.68,962.75,957.24,901.39,814.57,635.0,671.56,666.09,598.31,741.33,1647210600.0,22.0,30.0,6.0,1055.28
7.0,3360.5473,8816.23834,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,1646693400.0,22.0,50.0,0.0,202.98
9.0,3359.9419,10696.54549,282.21,332.74,316.99,271.83,307.83,363.17,387.63,337.12,406.05,404.84,358.94,278.01,1646913000.0,11.0,50.0,3.0,424.19
3.0,3314.7797,6892.18395,198.06,153.89,157.66,184.38,133.49,125.62,105.45,98.95,90.78,102.92,106.98,88.66,1647471600.0,23.0,0.0,2.0,245.04
9.0,3359.9419,10696.54549,891.01,990.11,990.52,932.99,1120.05,1103.91,1098.23,1004.08,1116.8,979.6,1014.35,1058.85,1647228600.0,3.0,30.0,0.0,816.54
8.0,3360.2992,9265.21442,606.69,747.05,913.19,855.27,903.54,793.14,729.7,701.27,596.72,507.16,587.18,532.38,1647825600.0,1.0,20.0,0.0,606.79
4.0,3352.094,7366.14203,25.21,127.12,189.98,401.19,372.03,333.19,564.09,594.0,756.49,885.78,590.55,555.42,1646967600.0,3.0,0.0,4.0,-1.83
7.0,3360.5473,8816.23834,867.38,765.34,1118.04,922.21,723.5,886.56,1063.86,749.92,961.26,788.74,1064.04,677.13,1646941200.0,19.0,40.0,3.0,1025.57
6.0,3329.4284,8340.79769,502.12,395.24,360.69,354.0,490.55,543.89,593.6,746.88,841.99,941.16,935.86,1019.55,1647381600.0,22.0,0.0,1.0,576.71
4.0,3352.094,7366.14203,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,1646632200.0,5.0,50.0,0.0,364.06
7.0,3360.5473,8816.23834,501.76,419.91,537.5,717.41,836.05,765.27,750.62,696.29,648.23,491.07,653.52,689.02,1646556600.0,8.0,50.0,6.0,558.0
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-4.0,51.55,-0.3,-2.7,111.92,173.42,102.18,124.1,1647267000.0,14.0,10.0,0.0,-0.3
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.32,-0.3,1647694200.0,12.0,50.0,5.0,-0.3
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1646830200.0,12.0,50.0,2.0,-0.3
6.0,3329.4284,8340.79769,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,1646639400.0,7.0,50.0,0.0,234.82
9.0,3359.9419,10696.54549,990.52,932.99,1120.05,1103.91,1098.23,1004.08,1116.8,979.6,1014.35,1058.85,1068.78,982.55,1647227400.0,3.0,10.0,0.0,990.11
3.0,3314.7797,6892.18395,952.58,1139.71,879.67,731.61,984.46,1100.51,1046.95,794.28,740.7,385.49,491.88,1033.73,1647358800.0,15.0,40.0,1.0,410.17
4.0,3352.094,7366.14203,862.12,872.77,861.44,790.57,790.08,728.58,777.37,749.63,777.3,670.73,618.3,770.04,1647776400.0,11.0,40.0,6.0,796.24
3.0,3314.7797,6892.18395,251.23,188.12,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-2.46,-4.28,1647124800.0,22.0,40.0,5.0,182.29
2.0,3351.0017,6416.64673,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,503.37,1646657400.0,12.0,50.0,0.0,503.37
1.0,3349.8515,5939.23193,937.97,1084.21,997.74,924.53,1075.7,1533.2,1187.5,503.42,463.42,624.98,573.13,459.36,1647709200.0,17.0,0.0,5.0,1206.12
2.0,3351.0017,6416.64673,1025.58,1002.01,934.14,809.86,1069.88,1027.73,967.68,907.71,910.98,532.18,848.82,901.03,1646944200.0,20.0,30.0,3.0,949.55
6.0,3329.4284,8340.79769,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,234.82,1646629200.0,5.0,0.0,0.0,234.82
1.0,3349.8515,5939.23193,774.69,752.99,672.71,966.4,924.66,1231.59,886.5,925.62,928.92,1225.03,1115.75,1145.97,1647228000.0,3.0,20.0,0.0,681.3
7.0,3360.5473,8816.23834,199.11,161.99,265.98,318.48,386.38,458.42,559.81,547.27,536.08,529.05,427.77,442.98,1647069600.0,7.0,20.0,5.0,258.34
1.0,3349.8515,5939.23193,166.92,43.59,159.92,184.16,25.54,336.14,-0.3,54.94,337.45,336.04,115.3,17.48,1647014400.0,16.0,0.0,4.0,-0.3
5.0,3355.342,7841.20175,327.29,224.38,409.91,764.37,809.07,899.24,948.6,827.46,990.48,800.39,773.26,660.95,1647314400.0,3.0,20.0,1.0,329.03
4.0,3352.094,7366.14203,-0.3,-0.3,-1.71,44.91,66.06,98.25,132.62,173.19,179.93,129.08,147.09,175.97,1647598200.0,10.0,10.0,4.0,-0.3
10.0,3361.2616,11171.77916,886.67,850.04,734.07,871.88,697.69,639.88,538.7,571.91,542.69,476.92,406.62,361.89,1646562600.0,10.0,30.0,6.0,880.6
8.0,3360.2992,9265.21442,154.71,283.47,170.65,468.27,181.41,356.24,211.72,264.65,113.13,240.67,131.33,0.69,1647807600.0,20.0,20.0,6.0,201.61
6.0,3329.4284,8340.79769,-0.3,-0.3,6.96,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1647183000.0,14.0,50.0,6.0,62.15
3.0,3314.7797,6892.18395,54.85,102.42,147.69,182.86,205.55,238.56,294.1,336.18,110.92,259.18,436.74,487.71,1647143400.0,3.0,50.0,6.0,133.92
10.0,3361.2616,11171.77916,469.99,334.4,524.95,645.19,617.76,579.54,417.41,351.62,451.77,493.71,492.78,419.82,1647082200.0,10.0,50.0,5.0,473.11
3.0,3314.7797,6892.18395,695.47,662.65,592.12,616.29,683.51,971.64,928.74,377.94,1117.97,955.08,883.76,1004.05,1646946600.0,21.0,10.0,3.0,536.83
6.0,3329.4284,8340.79769,1519.1,1519.7,1518.9,1519.35,1511.58,1508.6,1463.39,1502.4,1445.01,728.15,-0.3,-3.11,1647289200.0,20.0,20.0,0.0,1519.44
10.0,3361.2616,11171.77916,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,1646690400.0,22.0,0.0,0.0,222.22
3.0,3314.7797,6892.18395,133.92,54.85,102.42,147.69,182.86,205.55,238.56,294.1,336.18,110.92,259.18,436.74,1647144000.0,4.0,0.0,6.0,258.85
8.0,3360.2992,9265.21442,308.3,308.3,308.3,308.3,367.93,401.46,301.82,242.12,237.65,253.97,268.88,270.11,1646607600.0,23.0,0.0,6.0,308.3
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1647799200.0,18.0,0.0,6.0,-0.3
5.0,3355.342,7841.20175,816.07,1018.68,668.85,740.42,599.87,730.47,740.16,720.12,829.22,896.17,953.16,743.23,1646962800.0,1.0,40.0,4.0,548.55
4.0,3352.094,7366.14203,299.31,329.26,356.35,410.53,356.73,459.78,362.67,342.17,427.0,490.2,592.99,725.89,1647250200.0,9.0,30.0,0.0,267.43
6.0,3329.4284,8340.79769,108.92,109.16,130.04,182.08,76.67,105.61,134.0,172.87,29.62,-0.32,-0.3,-0.3,1647114600.0,19.0,50.0,5.0,70.37
6.0,3329.4284,8340.79769,223.95,233.94,329.52,240.16,82.11,259.1,448.12,429.59,441.19,990.23,1193.22,961.63,1647141600.0,3.0,20.0,6.0,187.41
7.0,3360.5473,8816.23834,182.84,216.67,226.0,268.87,240.94,116.46,229.03,435.08,461.68,532.09,767.47,1076.03,1647142200.0,3.0,30.0,6.0,180.06
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,34.83,41.44,125.84,132.3,166.46,183.47,270.51,1647549000.0,20.0,30.0,3.0,-0.3
6.0,3329.4284,8340.79769,934.16,900.8,758.19,508.29,389.4,437.87,542.81,550.46,515.44,504.38,470.16,505.45,1647761400.0,7.0,30.0,6.0,953.35
2.0,3351.0017,6416.64673,403.86,342.38,389.31,650.44,397.45,519.62,591.34,425.25,402.62,537.17,325.97,527.66,1647538200.0,17.0,30.0,3.0,291.59
1.0,3349.8515,5939.23193,299.26,274.38,257.95,271.5,359.06,365.16,290.23,411.47,272.11,365.89,384.72,446.94,1646916000.0,12.0,40.0,3.0,360.02
3.0,3314.7797,6892.18395,347.99,362.75,498.0,545.41,663.11,622.19,615.11,853.64,943.24,905.25,806.15,705.42,1647828000.0,2.0,0.0,0.0,376.79
9.0,3359.9419,10696.54549,1323.91,1233.63,514.77,-0.11,-0.3,-0.3,-0.3,600.22,600.22,600.22,600.22,600.22,1646754000.0,15.0,40.0,1.0,990.46
7.0,3360.5473,8816.23834,1158.56,1234.55,1293.03,1424.43,1402.98,1482.14,1508.31,1503.84,1512.65,1512.86,1497.17,1490.95,1647295800.0,22.0,10.0,0.0,1097.14
10.0,3361.2616,11171.77916,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,222.22,1646720400.0,6.0,20.0,1.0,222.22
1.0,3349.8515,5939.23193,883.87,998.34,859.6,1029.68,1053.21,979.79,856.2,726.12,994.7,1067.75,1025.53,704.75,1647361800.0,16.0,30.0,1.0,843.83
4.0,3352.094,7366.14203,80.28,-0.3,-0.3,-0.3,-0.32,-0.3,-0.3,-0.3,-0.31,37.73,41.19,752.46,1646775600.0,21.0,40.0,1.0,29.35
3.0,3314.7797,6892.18395,386.11,397.73,353.18,313.13,258.32,245.04,198.06,153.89,157.66,184.38,133.49,125.62,1647475200.0,0.0,0.0,3.0,380.43
2.0,3351.0017,6416.64673,101.41,140.26,43.28,-0.3,-0.3,-0.3,-0.3,3.48,78.36,-0.3,-0.3,-0.3,1647157800.0,7.0,50.0,6.0,47.97
6.0,3329.4284,8340.79769,407.89,383.79,329.23,151.65,102.33,64.34,116.02,127.62,116.42,177.63,117.71,189.55,1647814200.0,22.0,10.0,6.0,452.16
10.0,3361.2616,11171.77916,-4.88,544.4,838.84,857.5,816.26,904.87,958.46,1060.96,1087.64,1149.82,1209.87,1182.96,1646770800.0,20.0,20.0,1.0,-0.3
4.0,3352.094,7366.14203,1048.92,967.6,834.29,845.51,799.75,595.4,617.87,698.04,675.73,532.19,453.05,353.52,1646554800.0,8.0,20.0,6.0,896.72
2.0,3351.0017,6416.64673,302.49,306.28,322.94,35.01,128.24,7.49,200.7,112.54,351.06,414.47,150.69,-0.3,1647027600.0,19.0,40.0,4.0,202.59
9.0,3359.9419,10696.54549,217.27,265.83,308.98,154.69,307.61,227.38,263.42,327.53,266.96,344.57,151.14,171.19,1646602200.0,21.0,30.0,6.0,251.2
3.0,3314.7797,6892.18395,83.24,236.31,202.04,109.48,285.74,161.96,193.63,212.67,74.13,219.98,323.79,28.21,1647279000.0,17.0,30.0,0.0,106.59
7.0,3360.5473,8816.23834,1039.5,989.42,895.75,838.53,841.83,632.97,456.39,575.77,605.06,618.76,673.62,686.35,1647210000.0,22.0,20.0,6.0,1092.07
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.03,1647176400.0,13.0,0.0,6.0,-0.3
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1646818800.0,9.0,40.0,2.0,-0.3
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-1.29,5.0,5.05,-0.08,1646841600.0,16.0,0.0,2.0,119.56
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,65.94,368.69,377.68,361.03,434.31,467.06,394.13,400.33,1647253800.0,10.0,30.0,0.0,-0.3
10.0,3361.2616,11171.77916,335.46,269.51,164.06,138.15,9.53,270.67,274.1,348.52,320.63,654.86,197.01,343.85,1646597400.0,20.0,10.0,6.0,386.64
4.0,3352.094,7366.14203,537.82,459.43,403.43,460.93,406.25,322.7,276.79,293.3,293.11,260.97,245.0,238.55,1647750000.0,4.0,20.0,6.0,507.83
9.0,3359.9419,10696.54549,1367.12,1409.0,1376.31,1435.74,1423.34,1327.28,1323.26,1275.12,1280.84,1274.95,1172.06,1024.88,1647337800.0,9.0,50.0,1.0,1412.17
2.0,3351.0017,6416.64673,51.58,54.24,70.68,69.56,83.83,109.9,97.31,64.45,90.24,191.44,68.21,29.68,1647115800.0,20.0,10.0,5.0,62.17
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.37,-0.3,-0.33,-0.35,-0.31,-0.32,-0.31,-0.3,-0.3,-0.3,1646836800.0,14.0,40.0,2.0,-0.3
7.0,3360.5473,8816.23834,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,1646646000.0,9.0,40.0,0.0,202.98
6.0,3329.4284,8340.79769,-0.3,-0.3,42.53,11.01,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1647446400.0,16.0,0.0,2.0,-0.3
7.0,3360.5473,8816.23834,171.72,387.54,67.1,-0.3,-0.3,-0.3,45.45,276.31,326.71,387.53,150.98,38.51,1647021600.0,18.0,0.0,4.0,311.22
10.0,3361.2616,11171.77916,76.68,158.8,174.21,178.76,266.61,241.34,197.98,266.46,171.03,201.17,162.07,196.14,1646860800.0,21.0,20.0,2.0,70.32
10.0,3361.2616,11171.77916,6.42,73.36,49.08,135.5,387.65,572.78,277.13,-0.3,-0.3,-0.3,-0.43,130.45,1647149400.0,5.0,30.0,6.0,-0.31
1.0,3349.8515,5939.23193,1237.09,1081.73,1107.56,1184.79,1122.0,1200.34,1118.52,776.19,1162.55,1243.05,1246.43,1158.62,1647508200.0,9.0,10.0,3.0,1326.61
1.0,3349.8515,5939.23193,39.07,49.71,25.02,30.35,33.86,48.4,45.92,22.65,32.5,37.26,0.0,0.0,1646988600.0,8.0,50.0,4.0,23.76
2.0,3351.0017,6416.64673,655.12,606.01,672.9,749.38,371.22,624.21,560.94,557.61,335.11,393.5,719.92,501.12,1646928000.0,16.0,0.0,3.0,-0.3
4.0,3352.094,7366.14203,681.1,724.33,705.22,427.78,273.09,105.55,306.24,161.72,104.63,18.23,218.02,563.23,1647395400.0,1.0,50.0,2.0,516.09
10.0,3361.2616,11171.77916,57.06,-0.3,-0.3,-0.72,16.1,61.08,127.49,-0.3,-0.3,-1.14,539.61,537.35,1647631800.0,19.0,30.0,4.0,153.83
5.0,3355.342,7841.20175,962.7,1106.06,1131.41,1123.99,1027.52,899.8,949.11,1260.67,1367.4,1287.53,1236.94,1122.03,1647242400.0,7.0,20.0,0.0,901.03
5.0,3355.342,7841.20175,1080.54,1277.4,1347.5,1389.58,1274.9,1323.31,1329.76,1403.59,1380.07,1445.38,1450.19,1435.94,1646753400.0,15.0,30.0,1.0,1341.49
10.0,3361.2616,11171.77916,612.42,650.54,721.15,310.84,695.42,263.95,395.13,190.97,603.28,252.66,364.79,485.95,1646926200.0,15.0,30.0,3.0,464.86
1.0,3349.8515,5939.23193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646980800.0,6.0,40.0,4.0,0.0
6.0,3329.4284,8340.79769,425.05,306.54,66.13,409.16,476.85,252.07,413.12,409.91,390.15,357.98,354.75,130.11,1646586600.0,17.0,10.0,6.0,59.7
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,35.28,222.32,199.02,96.12,72.26,47.29,1647795600.0,17.0,0.0,6.0,-0.3
2.0,3351.0017,6416.64673,1491.1,1519.63,1519.58,1505.15,1518.31,1506.74,1504.29,1457.74,1434.9,1472.78,478.53,478.53,1647290400.0,20.0,40.0,0.0,1519.74
6.0,3329.4284,8340.79769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646885400.0,4.0,10.0,3.0,0.0
3.0,3314.7797,6892.18395,50.99,29.06,-0.3,-0.3,-1.18,180.04,376.03,549.04,606.55,710.7,1019.45,938.1,1647584400.0,6.0,20.0,4.0,78.53
1.0,3349.8515,5939.23193,671.29,560.63,499.86,554.64,518.9,574.4,478.6,420.35,315.78,342.9,404.74,436.44,1647821400.0,0.0,10.0,0.0,722.55
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,42.53,11.01,-0.3,-0.3,-0.3,1647449400.0,16.0,50.0,2.0,56.67
2.0,3351.0017,6416.64673,313.45,267.53,227.22,218.24,145.36,198.24,229.39,193.18,265.93,373.16,492.8,475.24,1647404400.0,4.0,20.0,2.0,196.15
2.0,3351.0017,6416.64673,503.89,361.45,599.77,645.23,453.89,583.26,665.3,758.14,626.27,599.96,496.18,573.16,1647083400.0,11.0,10.0,5.0,663.38
3.0,3314.7797,6892.18395,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,1646695200.0,23.0,20.0,0.0,183.13
7.0,3360.5473,8816.23834,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,1646718000.0,5.0,40.0,1.0,202.98
4.0,3352.094,7366.14203,256.57,147.56,193.23,224.65,176.25,158.3,141.78,110.32,95.55,157.86,137.53,128.06,1647865200.0,12.0,20.0,0.0,411.06
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1647625200.0,17.0,40.0,4.0,-0.3
6.0,3329.4284,8340.79769,497.65,-2.29,296.32,269.69,180.36,84.21,322.06,181.15,212.83,187.1,-0.3,-0.3,1647279000.0,17.0,30.0,0.0,208.24
7.0,3360.5473,8816.23834,417.33,369.15,362.0,286.01,145.53,146.42,75.99,108.27,85.32,132.51,159.47,205.25,1647814800.0,22.0,20.0,6.0,411.19
10.0,3361.2616,11171.77916,2.52,30.24,138.19,146.28,180.71,199.29,191.48,209.2,278.73,214.04,269.44,379.53,1647169200.0,11.0,0.0,6.0,-1.52
9.0,3359.9419,10696.54549,600.22,600.22,600.22,600.22,600.22,600.22,600.22,600.22,600.22,600.22,600.22,600.22,1646695200.0,23.0,20.0,0.0,600.22
10.0,3361.2616,11171.77916,-0.3,54.03,42.78,65.65,88.21,263.81,68.37,47.97,29.02,243.71,0.84,129.94,1647012600.0,15.0,30.0,4.0,551.49
3.0,3314.7797,6892.18395,723.58,742.43,755.25,821.35,872.59,877.51,853.31,869.14,959.72,1004.97,932.66,714.13,1647841200.0,5.0,40.0,0.0,657.39
4.0,3352.094,7366.14203,67.04,131.87,54.39,26.53,32.37,74.29,49.52,118.23,204.02,190.47,188.93,335.59,1647423600.0,9.0,40.0,2.0,27.31
10.0,3361.2616,11171.77916,822.34,715.48,663.2,599.87,495.03,540.44,516.55,461.09,428.07,357.42,310.13,307.15,1647822600.0,0.0,30.0,0.0,888.35
4.0,3352.094,7366.14203,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,364.06,1646743200.0,12.0,40.0,1.0,364.06
7.0,3360.5473,8816.23834,235.73,296.51,331.7,384.61,338.73,344.35,362.32,321.6,326.31,373.12,371.48,414.57,1647254400.0,10.0,40.0,0.0,213.21
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,22.43,27.74,26.28,50.6,100.32,82.65,80.31,127.05,135.1,1646998800.0,11.0,40.0,4.0,-0.3
8.0,3360.2992,9265.21442,341.09,209.17,218.77,285.72,251.34,475.32,372.14,543.51,566.05,506.03,355.74,471.79,1647531000.0,15.0,30.0,3.0,408.42
8.0,3360.2992,9265.21442,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,1646697000.0,23.0,50.0,0.0,308.3
8.0,3360.2992,9265.21442,915.62,796.08,705.87,720.08,605.65,644.66,552.93,571.87,376.37,432.7,494.01,642.4,1646561400.0,10.0,10.0,6.0,995.16
9.0,3359.9419,10696.54549,1519.86,1520.51,1473.06,1391.88,1206.58,858.32,790.68,714.38,572.75,531.7,520.79,566.15,1647322200.0,5.0,30.0,1.0,1519.72
6.0,3329.4284,8340.79769,836.14,1142.71,1111.8,919.45,848.54,1171.29,1171.11,1236.74,1299.95,1263.62,1163.36,1092.07,1647357600.0,15.0,20.0,1.0,798.63
3.0,3314.7797,6892.18395,969.89,751.45,924.74,979.29,664.22,540.16,851.19,1083.73,1121.42,1157.27,1192.56,997.47,1647485400.0,2.0,50.0,3.0,1036.51
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,11.44,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-2.16,1647443400.0,15.0,10.0,2.0,32.67
